"","intercept_1","slope_1","intercept_2","slope_2","intercept_3","slope_3","intercept_4","slope_4","intercept_5","slope_5","intercept_6","slope_6","intercept_7","slope_7","intercept_8","slope_8","intercept_9","slope_9","intercept_10","slope_10","intercept_11","slope_11","intercept_12","slope_12","intercept_13","slope_13","intercept_14","slope_14","intercept_15","slope_15","intercept_16","slope_16","intercept_17","slope_17","intercept_18","slope_18","intercept_19","slope_19","intercept_20","slope_20"
"845",0.207429,0.231082,0.253354,0.244741,0.294568,0.298103,0.441244,0.499346,0.155896,0.169277,0.217708,0.252109,0.233821,0.2946,0.30984,0.491717,0.128881,0.147862,0.142063,0.176215,0.184237,0.25884,0.230146,0.39375,0.171918,0.174821,0.185778,0.21235,0.206643,0.276162,0.25028,0.371749,0.303602,0.318302,0.405869,0.391144,0.372329,0.368958,0.333467,0.420229
"846",0.249602,0.249862,0.315862,0.340444,0.329353,0.307407,0.472347,0.626293,0.148382,0.162395,0.17358,0.203014,0.183225,0.218249,0.288223,0.502939,0.13638,0.159946,0.145779,0.175369,0.153713,0.200529,0.208013,0.327977,0.163708,0.18157,0.171504,0.203209,0.177901,0.211151,0.276571,0.411788,0.233422,0.260937,0.265017,0.260389,0.372189,0.364359,0.796134,1.0469
"847",0.575733,0.475541,0.256422,0.248812,0.381849,0.356958,0.261852,0.321539,0.154552,0.163104,0.163911,0.20297,0.191626,0.26228,0.300649,0.556565,0.134919,0.157508,0.152857,0.189108,0.168569,0.217667,0.223216,0.389137,0.141918,0.15613,0.247101,0.28022,0.202734,0.24622,0.220262,0.314054,0.326358,0.336642,0.280971,0.264583,0.291745,0.298353,0.529916,0.577688
"848",0.24146,0.23126,0.307126,0.292096,0.31769,0.313735,0.329764,0.455364,0.14719,0.161566,0.185678,0.246227,0.200317,0.275867,0.236767,0.342994,0.139173,0.16383,0.153024,0.204087,0.188662,0.27858,0.232793,0.435057,0.160727,0.18007,0.186273,0.217515,0.21835,0.252457,0.332615,0.459348,0.251765,0.267187,0.320096,0.311379,0.385492,0.382775,0.419633,0.46134
"849",0.261963,0.289873,0.252585,0.239682,0.405742,0.395373,0.35848,0.429804,0.153342,0.169466,0.207264,0.248125,0.243993,0.299674,0.263489,0.352821,0.139071,0.162854,0.146417,0.188864,0.187988,0.281915,0.184104,0.268989,0.148418,0.164902,0.171573,0.21229,0.225306,0.31673,0.362686,0.737623,0.210388,0.2461,0.253355,0.26829,0.272833,0.286259,0.525848,0.667055
"850",0.211752,0.203703,0.271249,0.252917,0.278678,0.267479,0.309401,0.365813,0.153144,0.167331,0.202435,0.231401,0.197038,0.241775,0.280402,0.446031,0.151672,0.200396,0.147861,0.18693,0.173201,0.240565,0.205244,0.310366,0.15374,0.167355,0.17324,0.202681,0.309647,0.436966,0.322654,0.533208,0.245978,0.269753,0.30441,0.293655,0.232439,0.227022,0.754688,0.905706
"851",0.274721,0.29781,0.321052,0.325736,0.266211,0.273083,0.278367,0.335627,0.175054,0.184825,0.167793,0.206655,0.209825,0.278301,0.253645,0.391051,0.134363,0.167346,0.137752,0.168253,0.169585,0.248183,0.219648,0.372784,0.152103,0.16466,0.177637,0.198376,0.183855,0.240696,0.275842,0.459806,0.258096,0.239066,0.289968,0.30323,0.391125,0.346983,0.385045,0.442578
"852",0.338986,0.35761,0.244094,0.281577,0.314264,0.344738,0.384776,0.453527,0.158322,0.17564,0.162779,0.17633,0.199517,0.248748,0.246074,0.361727,0.131289,0.151808,0.144867,0.181289,0.168506,0.236084,0.21677,0.380156,0.159651,0.169688,0.185615,0.234879,0.182972,0.250024,0.328356,0.531661,0.285997,0.346025,0.278094,0.266821,0.217066,0.227494,0.515178,0.644719
"853",0.277275,0.281768,0.319953,0.328754,0.407615,0.397314,0.422873,0.503647,0.1579,0.166966,0.187204,0.221034,0.217416,0.314864,0.228487,0.321243,0.126566,0.145229,0.148441,0.195312,0.181903,0.265202,0.22991,0.446376,0.140145,0.153009,0.178743,0.189172,0.181191,0.232248,0.271006,0.415458,0.229909,0.218842,0.313144,0.305675,0.28421,0.301982,0.252397,0.300597
"854",0.28691,0.292385,0.30231,0.277867,0.338208,0.319194,0.410608,0.478974,0.149256,0.162465,0.194454,0.224022,0.230828,0.302027,0.243663,0.365362,0.130071,0.146111,0.161269,0.220357,0.158407,0.223366,0.249318,0.482461,0.152188,0.168704,0.184547,0.228814,0.208633,0.2761,0.245568,0.37476,0.2328,0.23908,0.252693,0.279731,0.41882,0.434258,0.849213,1.05497
"855",0.27238,0.334449,0.291928,0.282651,0.29944,0.308693,0.367478,0.45344,0.158176,0.177573,0.183653,0.209084,0.201675,0.259978,0.334073,0.600984,0.129911,0.147176,0.147762,0.183908,0.205474,0.344783,0.23527,0.430776,0.169222,0.189131,0.190607,0.210784,0.204017,0.249911,0.388647,0.555948,0.273214,0.246865,0.337117,0.264965,0.320042,0.309485,0.468475,0.545221
"856",0.272686,0.319995,0.357939,0.335671,0.261693,0.286774,0.297948,0.395145,0.169781,0.189462,0.197321,0.248877,0.23905,0.327144,0.28714,0.503639,0.125279,0.144086,0.145918,0.184132,0.165305,0.236012,0.193053,0.302639,0.157449,0.179953,0.19525,0.213331,0.230861,0.281813,0.231072,0.343226,0.268137,0.267492,0.275585,0.231636,0.29554,0.288622,0.594373,0.66805
"857",0.231063,0.24928,0.28427,0.290686,0.428767,0.415137,0.450611,0.522737,0.191585,0.217007,0.21723,0.275903,0.242932,0.331006,0.259228,0.392078,0.128809,0.15273,0.148666,0.188975,0.163834,0.222889,0.210651,0.353891,0.152833,0.18355,0.187048,0.208422,0.215705,0.270634,0.248576,0.346958,0.284074,0.242829,0.307555,0.270221,0.30549,0.309288,0.432373,0.48926
"858",0.276964,0.25446,0.221787,0.219569,0.361129,0.365052,0.412211,0.429312,0.167706,0.19038,0.187897,0.222956,0.216624,0.241086,0.31684,0.555183,0.130018,0.152004,0.145395,0.189263,0.157811,0.218896,0.227865,0.410896,0.145887,0.162865,0.176535,0.213364,0.193008,0.237834,0.238186,0.37689,0.294968,0.324952,0.238457,0.245449,0.299005,0.28501,0.386401,0.442804
"859",0.246409,0.260165,0.268328,0.309126,0.44497,0.452242,0.469525,0.529028,0.16209,0.17603,0.17485,0.202739,0.215298,0.275208,0.322784,0.505545,0.134454,0.153591,0.154649,0.200268,0.172522,0.235889,0.29483,0.704018,0.158318,0.166622,0.163408,0.184706,0.205005,0.253998,0.234388,0.380118,0.22035,0.222934,0.274159,0.284065,0.310205,0.301763,0.549498,0.793788
"860",0.206471,0.210006,0.209873,0.226206,0.233261,0.225126,0.386302,0.457682,0.158406,0.196938,0.16162,0.185526,0.207931,0.269357,0.361729,0.735108,0.125431,0.139836,0.146988,0.194965,0.156661,0.2035,0.227365,0.415801,0.148866,0.156848,0.170147,0.173588,0.222576,0.258257,0.210594,0.271503,0.273625,0.313461,0.386295,0.324364,0.57034,0.516153,0.416575,0.432439
"861",0.231701,0.258307,0.273068,0.246808,0.253497,0.268957,0.34045,0.376656,0.169514,0.182362,0.178309,0.20704,0.196458,0.229348,0.234058,0.347871,0.123744,0.141914,0.141358,0.18575,0.149067,0.203087,0.20802,0.34037,0.161202,0.178727,0.198616,0.244782,0.194653,0.226439,0.237217,0.390537,0.259778,0.308434,0.266743,0.258835,0.331485,0.32044,0.434378,0.458231
"862",0.255499,0.307234,0.238532,0.234282,0.286213,0.311428,0.32896,0.41056,0.15674,0.176131,0.163413,0.193977,0.251454,0.358018,0.248141,0.380175,0.136126,0.1611,0.149546,0.189175,0.187925,0.285458,0.219131,0.376673,0.157942,0.172609,0.179272,0.202572,0.343987,0.417978,0.303947,0.480856,0.341207,0.339609,0.305552,0.290337,0.283676,0.272529,0.700022,0.875323
"863",0.237312,0.28103,0.340712,0.312906,0.311688,0.311546,0.405582,0.435525,0.162221,0.197917,0.210066,0.23642,0.213833,0.281632,0.281401,0.455934,0.129051,0.15075,0.140343,0.163392,0.165343,0.238396,0.246704,0.488714,0.14936,0.159012,0.157571,0.189347,0.200323,0.250101,0.28968,0.480101,0.260446,0.240112,0.348964,0.350685,0.251133,0.245146,0.336954,0.418488
"864",0.236986,0.281193,0.276968,0.290934,0.262437,0.270195,0.315308,0.416387,0.157113,0.188911,0.20222,0.258871,0.231075,0.286858,0.233143,0.379526,0.125258,0.143825,0.159488,0.228643,0.168263,0.241355,0.284559,0.675887,0.164862,0.182866,0.164834,0.176745,0.209325,0.25326,0.221165,0.294486,0.263298,0.266955,0.376077,0.31448,0.277572,0.262941,0.718747,0.726218
"865",0.223563,0.250427,0.309746,0.298448,0.27394,0.282151,0.372362,0.389772,0.152513,0.163914,0.235646,0.263696,0.234294,0.291693,0.281555,0.413936,0.130114,0.150349,0.146319,0.187648,0.17193,0.239215,0.23034,0.421389,0.141759,0.154983,0.178269,0.200775,0.200438,0.284373,0.227293,0.344306,0.238481,0.321687,0.351611,0.326258,0.374194,0.40491,0.33264,0.432872
"866",0.237309,0.229002,0.292153,0.289187,0.311744,0.336241,0.333756,0.442697,0.148361,0.156653,0.187712,0.227448,0.22105,0.288352,0.332635,0.538514,0.131947,0.152788,0.167165,0.235674,0.186879,0.281372,0.23475,0.442129,0.15706,0.165901,0.219331,0.254261,0.212796,0.281884,0.295162,0.447252,0.221836,0.243778,0.328067,0.28477,0.446791,0.414782,0.633683,0.679326
"867",0.303472,0.276254,0.479225,0.412017,0.440745,0.418239,0.418213,0.414505,0.152662,0.161924,0.193508,0.233352,0.207322,0.264295,0.293945,0.423464,0.129304,0.145548,0.160401,0.228925,0.198033,0.286778,0.245552,0.434893,0.158368,0.171935,0.224809,0.27189,0.21582,0.290234,0.242187,0.345671,0.224766,0.209673,0.239257,0.223477,0.275366,0.292004,0.327508,0.378843
"868",0.236519,0.276361,0.289696,0.300977,0.339209,0.347569,0.427146,0.502164,0.150462,0.172692,0.175981,0.21092,0.202224,0.260726,0.240532,0.378516,0.127891,0.152405,0.147818,0.169116,0.176731,0.26326,0.224124,0.392631,0.169495,0.199092,0.18593,0.222572,0.266884,0.333488,0.312114,0.444082,0.239068,0.228933,0.3159,0.311626,0.894009,0.816217,0.510512,0.56766
"869",0.305374,0.30385,0.285922,0.301221,0.331074,0.318416,0.383476,0.487658,0.147299,0.174982,0.190961,0.215211,0.20976,0.251989,0.288013,0.490253,0.131927,0.154789,0.152211,0.206276,0.173201,0.255495,0.23295,0.436731,0.149918,0.1574,0.17102,0.208305,0.186317,0.236104,0.250523,0.417195,0.270845,0.260478,0.346612,0.326374,0.257975,0.276639,0.302741,0.381328
"870",0.296915,0.291367,0.238295,0.223939,0.306773,0.295686,0.378692,0.430598,0.154551,0.182873,0.167768,0.192068,0.228387,0.268084,0.393362,0.729137,0.133275,0.159714,0.159342,0.225469,0.159116,0.217409,0.223345,0.367695,0.145524,0.16587,0.178999,0.207245,0.230414,0.307845,0.305111,0.499277,0.218284,0.225971,0.269806,0.252478,0.321284,0.33231,0.460625,0.515748
"871",0.241339,0.269472,0.311321,0.264181,0.44327,0.450553,0.416896,0.450941,0.177122,0.188813,0.174266,0.187326,0.207616,0.230877,0.323834,0.458194,0.126053,0.143169,0.158345,0.204031,0.17952,0.252277,0.193515,0.281703,0.161571,0.175951,0.188076,0.219423,0.191244,0.236416,0.263061,0.408125,0.207425,0.227858,0.310133,0.32267,0.474339,0.509772,0.284478,0.36294
"872",0.241112,0.287853,0.270735,0.263639,0.537159,0.49961,0.425608,0.526883,0.153111,0.179796,0.207536,0.246608,0.222187,0.277758,0.38005,0.638777,0.122401,0.136391,0.153277,0.194666,0.153322,0.204928,0.233366,0.434915,0.16179,0.165707,0.159476,0.184663,0.183833,0.230528,0.252156,0.392652,0.23047,0.248061,0.305659,0.288878,0.274788,0.278072,0.459319,0.581492
"873",0.299338,0.3156,0.235123,0.212404,0.353626,0.352695,0.58069,0.751572,0.161727,0.168015,0.166979,0.191682,0.194717,0.24832,0.229869,0.333052,0.127438,0.150414,0.147271,0.189875,0.166603,0.222186,0.215808,0.397779,0.147295,0.1743,0.182905,0.199318,0.220055,0.262925,0.295929,0.44881,0.2508,0.241288,0.278737,0.291175,0.364934,0.36535,0.406036,0.498994
"874",0.279719,0.353782,0.22954,0.243717,0.330893,0.334126,0.401421,0.456988,0.172111,0.20041,0.181677,0.204233,0.210808,0.260861,0.221656,0.306913,0.133968,0.156698,0.154845,0.22054,0.18401,0.27175,0.230324,0.415012,0.161036,0.178697,0.165663,0.197335,0.1757,0.212819,0.277906,0.412511,0.250497,0.3022,0.270317,0.254166,0.307664,0.3012,0.425404,0.507117
"875",0.246226,0.263994,0.240792,0.262036,0.224209,0.207737,0.485994,0.673238,0.15953,0.177627,0.185044,0.20114,0.229496,0.295665,0.298367,0.491612,0.141483,0.179664,0.144791,0.181736,0.171207,0.242058,0.19953,0.336077,0.159817,0.185507,0.179666,0.195344,0.181337,0.217033,0.263973,0.429323,0.298007,0.269784,0.245876,0.229171,0.323815,0.326458,0.506499,0.593362
"876",0.250211,0.231357,0.31061,0.268472,0.263742,0.279228,0.327437,0.403751,0.152724,0.171284,0.194907,0.231063,0.198019,0.255426,0.219745,0.324295,0.130792,0.153138,0.140482,0.177427,0.162243,0.224971,0.239622,0.454303,0.155138,0.177255,0.201975,0.225968,0.186923,0.231442,0.261765,0.415013,0.228418,0.225862,0.292694,0.280426,0.268645,0.280127,0.414644,0.499876
"877",0.230256,0.240915,0.304684,0.25496,0.358641,0.365212,0.32583,0.380237,0.158778,0.174996,0.19553,0.235426,0.193133,0.242328,0.234755,0.365708,0.122733,0.137595,0.147998,0.189628,0.176714,0.255239,0.254267,0.569221,0.170273,0.192159,0.174006,0.202263,0.21749,0.275898,0.316034,0.552622,0.238821,0.256223,0.372009,0.341471,0.279747,0.297368,0.386051,0.439605
"878",0.254099,0.28056,0.288467,0.269629,0.236829,0.235503,0.412928,0.49482,0.175512,0.20006,0.20177,0.23358,0.25528,0.366151,0.252789,0.400847,0.134982,0.162966,0.171351,0.247967,0.153465,0.211741,0.23108,0.414876,0.173676,0.197873,0.1702,0.199126,0.171823,0.198182,0.403365,0.774501,0.269124,0.255743,0.288962,0.280833,0.280708,0.282085,0.311155,0.34154
"879",0.246101,0.271328,0.271279,0.284575,0.481855,0.450386,0.433968,0.449951,0.14541,0.179535,0.183854,0.215536,0.211999,0.281706,0.41907,0.607244,0.131789,0.157678,0.151853,0.197529,0.159472,0.207461,0.239636,0.491003,0.156487,0.165823,0.188883,0.224784,0.195607,0.248477,0.219619,0.335204,0.241514,0.263886,0.283771,0.263356,0.283094,0.302202,0.347471,0.443941
"880",0.233709,0.214741,0.222215,0.20987,0.414428,0.388932,0.414113,0.529688,0.152941,0.170652,0.201854,0.235386,0.215729,0.278234,0.288174,0.420204,0.130068,0.143674,0.153266,0.196783,0.181697,0.256037,0.228002,0.405493,0.15148,0.15905,0.167511,0.199891,0.200421,0.246649,0.305186,0.622655,0.269307,0.262875,0.352164,0.335881,0.262945,0.258983,0.509596,0.61926
"881",0.215067,0.241714,0.276738,0.26769,0.312118,0.308337,0.484725,0.509612,0.160196,0.169064,0.168426,0.198519,0.235767,0.327215,0.232842,0.368133,0.126493,0.147668,0.136837,0.170483,0.170836,0.24008,0.249402,0.529897,0.142491,0.166115,0.180973,0.237206,0.169481,0.204039,0.247325,0.416609,0.318363,0.304235,0.292186,0.28557,0.389057,0.400161,0.366829,0.432027
"882",0.277787,0.277343,0.369634,0.384925,0.342967,0.371202,0.40336,0.451033,0.163892,0.207988,0.166994,0.194057,0.182481,0.219765,0.213797,0.307716,0.125545,0.139575,0.151447,0.19881,0.153322,0.20664,0.229768,0.429562,0.162037,0.181597,0.188952,0.207164,0.205442,0.249014,0.301687,0.503694,0.22873,0.287462,0.342696,0.317322,0.268756,0.26987,0.549057,0.691815
"883",0.230706,0.249275,0.343826,0.323203,0.379472,0.38945,0.45454,0.563577,0.149952,0.177559,0.187881,0.218835,0.246216,0.272576,0.353734,0.593146,0.13492,0.155768,0.147923,0.186642,0.165525,0.234485,0.20556,0.362152,0.145936,0.157656,0.197448,0.227078,0.201591,0.260906,0.305468,0.516699,0.250298,0.288935,0.378946,0.332048,0.38663,0.412078,0.392465,0.536671
"884",0.274907,0.287457,0.244907,0.303434,0.43552,0.436601,0.814225,1.05233,0.149617,0.167408,0.191599,0.240973,0.22011,0.299943,0.274415,0.433281,0.142662,0.18334,0.142035,0.176238,0.152924,0.204604,0.20638,0.320287,0.159295,0.17814,0.165763,0.182302,0.194589,0.246802,0.326753,0.542381,0.238446,0.240822,0.324881,0.303182,0.407727,0.354783,0.462992,0.47755
"885",0.294242,0.320229,0.312537,0.287005,0.28217,0.294461,0.414506,0.466545,0.156733,0.189059,0.17079,0.189472,0.221926,0.30985,0.273169,0.422861,0.134958,0.15726,0.139292,0.168017,0.188416,0.297052,0.2225,0.400459,0.176942,0.206029,0.172369,0.206523,0.221817,0.264904,0.289864,0.461813,0.248079,0.238895,0.242322,0.244439,0.359271,0.364641,0.367802,0.433991
"886",0.278695,0.322241,0.28045,0.286417,0.422094,0.422837,0.470289,0.703743,0.177413,0.199022,0.188521,0.237188,0.230587,0.315687,0.302811,0.516726,0.135122,0.153752,0.158069,0.210146,0.177972,0.25561,0.217764,0.349534,0.165443,0.174279,0.194934,0.239523,0.224857,0.274623,0.338919,0.503082,0.27709,0.234304,0.466476,0.394873,0.317528,0.327147,0.409044,0.476833
"887",0.217407,0.240927,0.269672,0.255884,0.23968,0.242466,0.42248,0.517297,0.143893,0.159106,0.166611,0.192461,0.21859,0.297881,0.222879,0.33147,0.129309,0.152653,0.148071,0.180001,0.167206,0.23982,0.229899,0.449721,0.1487,0.16714,0.179619,0.225967,0.204933,0.287654,0.327984,0.536831,0.296239,0.34737,0.297849,0.312946,0.35337,0.338243,0.475082,0.49576
"888",0.223262,0.256434,0.291232,0.280566,0.347117,0.325643,0.580738,0.720172,0.182409,0.193299,0.184008,0.228593,0.203336,0.254029,0.292363,0.453475,0.133684,0.160268,0.151759,0.218069,0.147139,0.200852,0.213856,0.341513,0.140677,0.158567,0.180639,0.206522,0.178935,0.214404,0.257939,0.399029,0.281377,0.250384,0.239373,0.237895,0.311444,0.323588,0.395523,0.403191
"889",0.236719,0.234692,0.212484,0.209413,0.24674,0.255661,0.458379,0.611536,0.161642,0.174887,0.189132,0.231689,0.248686,0.342607,0.322934,0.604121,0.132307,0.15182,0.144033,0.179548,0.196861,0.286146,0.270008,0.534726,0.159999,0.171118,0.201896,0.233937,0.207936,0.256098,0.309524,0.475832,0.277237,0.287739,0.428493,0.403178,0.293803,0.287729,0.449348,0.489828
"890",0.242496,0.289738,0.299203,0.28249,0.437856,0.456407,0.366388,0.439669,0.178101,0.191798,0.188915,0.220813,0.240114,0.286508,0.287326,0.453808,0.130731,0.152174,0.141404,0.170833,0.163456,0.215666,0.21748,0.388603,0.155805,0.163222,0.183362,0.217004,0.203725,0.266137,0.305622,0.637041,0.271703,0.268706,0.286658,0.256685,0.286375,0.280971,0.343099,0.418785
"891",0.240951,0.244822,0.315473,0.310176,0.421837,0.379326,0.376912,0.410204,0.159109,0.168604,0.187979,0.227488,0.225968,0.266608,0.2484,0.38759,0.144335,0.175263,0.144684,0.186237,0.176389,0.265281,0.196087,0.286368,0.153498,0.17466,0.211256,0.2473,0.225926,0.297444,0.291258,0.469805,0.214252,0.296448,0.230604,0.233728,0.328779,0.310209,0.392412,0.436254
"892",0.210673,0.218068,0.266567,0.310195,0.437163,0.442583,0.452753,0.551084,0.165567,0.181179,0.196215,0.214996,0.227167,0.280921,0.258182,0.413782,0.133533,0.161251,0.132643,0.159189,0.163305,0.230754,0.204859,0.365396,0.166729,0.175222,0.155712,0.177818,0.159869,0.201417,0.337472,0.592257,0.234613,0.2178,0.284953,0.256415,0.346501,0.370571,0.427793,0.558066
"893",0.251122,0.300278,0.287838,0.263805,0.299288,0.286848,0.494348,0.596711,0.171997,0.200268,0.172156,0.205642,0.226988,0.316197,0.316116,0.506477,0.131155,0.156871,0.153939,0.197808,0.179908,0.280983,0.250343,0.49784,0.149275,0.185594,0.196219,0.218556,0.159498,0.187564,0.215256,0.327479,0.240279,0.296913,0.372422,0.316001,0.257562,0.264615,0.436935,0.540592
"894",0.232254,0.29248,0.292496,0.263219,0.321859,0.34263,1.14161,1.24877,0.153212,0.171809,0.179182,0.201934,0.259742,0.320204,0.319219,0.51784,0.125736,0.138403,0.150209,0.198552,0.156228,0.214633,0.250897,0.525493,0.15986,0.177475,0.159913,0.186844,0.179367,0.214669,0.263396,0.472232,0.276937,0.271018,0.29792,0.270502,0.305168,0.305003,0.402862,0.453416
"895",0.23463,0.23295,0.329109,0.30602,0.356867,0.327074,0.475875,0.599785,0.170917,0.182007,0.192709,0.216956,0.211806,0.265389,0.254249,0.436208,0.130955,0.140213,0.144591,0.193152,0.194104,0.291218,0.293305,0.638901,0.169451,0.189082,0.192827,0.243062,0.240272,0.350947,0.2627,0.404795,0.247578,0.220671,0.277546,0.283585,0.326031,0.35365,0.324901,0.419282
"896",0.236447,0.311837,0.292085,0.308157,0.472514,0.471076,0.326161,0.383905,0.154504,0.169312,0.168206,0.202027,0.206034,0.263537,0.195819,0.260905,0.126734,0.145297,0.140428,0.171091,0.171955,0.251279,0.255435,0.501786,0.17459,0.172784,0.198713,0.228011,0.236742,0.273507,0.257345,0.341182,0.252585,0.223186,0.2611,0.248564,0.325543,0.300106,0.666952,0.785652
"897",0.233082,0.257324,0.321982,0.324134,0.352439,0.344756,0.572917,0.655251,0.147797,0.177365,0.162314,0.1846,0.197567,0.23148,0.318282,0.449452,0.130303,0.148203,0.141829,0.183088,0.18051,0.271578,0.231542,0.410985,0.149776,0.157176,0.170891,0.194383,0.212874,0.289734,0.219967,0.429787,0.24492,0.26809,0.276562,0.292618,0.278546,0.280344,0.43798,0.596914
"898",0.19654,0.200145,0.287657,0.271675,0.373835,0.373585,0.321013,0.413723,0.148954,0.171471,0.178511,0.210781,0.172394,0.22162,0.258774,0.392921,0.125996,0.144123,0.153909,0.218741,0.179417,0.282004,0.212692,0.381104,0.164077,0.168525,0.185016,0.214105,0.218761,0.279166,0.261749,0.410711,0.244681,0.233131,0.284339,0.279228,0.304614,0.330151,0.338059,0.430123
"899",0.224901,0.238445,0.319603,0.34025,0.2716,0.295693,0.383961,0.498403,0.169505,0.209009,0.176968,0.194692,0.214645,0.2704,0.299167,0.452461,0.131,0.151552,0.158738,0.198359,0.157158,0.200631,0.209569,0.322708,0.177867,0.198308,0.165415,0.192543,0.194648,0.214544,0.308467,0.521558,0.227044,0.268451,0.256803,0.236081,0.342073,0.328104,0.908885,1.00959
"900",0.298924,0.266322,0.262203,0.250337,0.238127,0.255773,0.620172,0.784737,0.151285,0.166627,0.178178,0.218496,0.202988,0.264442,0.312473,0.529332,0.135845,0.163786,0.151752,0.204346,0.196365,0.300049,0.20336,0.317536,0.14994,0.152136,0.2154,0.254445,0.179875,0.214615,0.269157,0.466571,0.242576,0.221551,0.30978,0.324692,0.285628,0.262115,0.494571,0.572494
"901",0.240644,0.323803,0.300148,0.304332,0.305772,0.293921,0.412751,0.504113,0.175749,0.205594,0.20672,0.247687,0.209684,0.256873,0.267289,0.408466,0.136258,0.167848,0.153303,0.210413,0.195353,0.314513,0.222211,0.412681,0.156483,0.16866,0.181165,0.206204,0.205382,0.260478,0.248369,0.374442,0.368608,0.32202,0.224587,0.209183,0.267201,0.259609,0.443801,0.465194
"902",0.317196,0.329906,0.400736,0.36515,0.233549,0.23679,0.515201,0.691181,0.161737,0.17436,0.158615,0.183282,0.240681,0.31989,0.263654,0.415623,0.12517,0.138102,0.147674,0.178982,0.162124,0.226982,0.212366,0.360292,0.182926,0.206513,0.17752,0.187455,0.217258,0.259563,0.306048,0.462529,0.256819,0.270058,0.352808,0.321003,0.445403,0.376809,0.438062,0.429726
